topic_1,topic_2,mean_topic_1,mean_topic_2,mean_difference,u_statistic,p_value,p_value_adjusted,significant,cohens_d,effect_size
Israel–Palestine / Middle East Politics,Russia–Ukraine / NATO / Geopolitics,1.5185185185185186,1.346938775510204,0.17157974300831458,,,,False,0.29333569089657585,Small
Israel–Palestine / Middle East Politics,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.5185185185185186,1.0526315789473684,0.46588693957115024,,,,False,0.8735064184297725,Large
Race & Racism Discourse (White/Black),General Banter / Agreement Replies,1.896551724137931,1.0802469135802468,0.8163048105576842,,,,False,2.029261342767392,Large
Race & Racism Discourse (White/Black),Russia–Ukraine / NATO / Geopolitics,1.896551724137931,1.346938775510204,0.549612948627727,,,,False,0.878968818183796,Large
Race & Racism Discourse (White/Black),Quoted Conversation / Anecdotes (Name-Heavy Thread),1.896551724137931,1.0526315789473684,0.8439201451905627,,,,False,1.4606413247610583,Large
General Banter / Agreement Replies,Debate About Terms / Argumentation Style,1.0802469135802468,1.3,-0.21975308641975322,,,,False,-0.5365028786777577,Medium
General Banter / Agreement Replies,Canadian Party Politics & Electoral Reform,1.0802469135802468,1.0769230769230769,0.003323836657169954,,,,False,0.01074259095304542,Negligible
General Banter / Agreement Replies,"Parenting, Class & Family Life",1.0802469135802468,1.1714285714285715,-0.09118165784832466,,,,False,-0.25516920870215676,Small
General Banter / Agreement Replies,Canada Identity / Provinces / General National Talk,1.0802469135802468,1.2222222222222223,-0.1419753086419755,,,,False,-0.29909537885072174,Small
General Banter / Agreement Replies,Religion (Islam/Christianity) & Church Issues,1.0802469135802468,1.5858585858585859,-0.505611672278339,,,,False,-1.108666879182172,Large
General Banter / Agreement Replies,"Cities, Transit & Urban Development",1.0802469135802468,1.1290322580645162,-0.04878534448426941,,,,False,-0.14563526271563623,Negligible
General Banter / Agreement Replies,Media & Journalism (Globe and Mail Commentary),1.0802469135802468,1.305263157894737,-0.22501624431449008,,,,False,-0.4802341786806718,Small
General Banter / Agreement Replies,"Police, Guns & Crime",1.0802469135802468,1.2136752136752136,-0.13342830009496676,,,,False,-0.3220678288679479,Small
General Banter / Agreement Replies,Praise/Feedback on Posts and Columns,1.0802469135802468,1.15,-0.06975308641975309,,,,False,-0.1831463327834102,Negligible
General Banter / Agreement Replies,Harper vs Trudeau Election Talk,1.0802469135802468,1.34,-0.25975308641975325,,,,False,-0.5791862923506241,Medium
General Banter / Agreement Replies,Partisan Competence / Messaging (Liberal vs Conservative),1.0802469135802468,1.125,-0.044753086419753174,,,,False,-0.14110020756918923,Negligible
General Banter / Agreement Replies,"Oil, Pipelines & Alberta Energy Industry",1.0802469135802468,1.0952380952380953,-0.014991181657848518,,,,False,-0.04629877233162346,Negligible
General Banter / Agreement Replies,Personal Encouragement / Health / Small Talk,1.0802469135802468,1.391304347826087,-0.3110574342458401,,,,False,-0.8697614050332307,Large
General Banter / Agreement Replies,Harper-era Conservatism & Government,1.0802469135802468,1.1818181818181819,-0.10157126823793505,,,,False,-0.2730175645076109,Small
General Banter / Agreement Replies,Climate Change & CO2 Debate,1.0802469135802468,1.1111111111111112,-0.030864197530864335,,,,False,-0.09789305056655644,Negligible
General Banter / Agreement Replies,"Education: Teachers, Schools & Kids",1.0802469135802468,1.1910112359550562,-0.11076432237480938,,,,False,-0.2848222884952478,Small
General Banter / Agreement Replies,Marijuana/Drugs/Alcohol Legalization Debate,1.0802469135802468,1.1923076923076923,-0.11206077872744546,,,,False,-0.341851371610125,Small
General Banter / Agreement Replies,"Canadian Culture, Language & Immigration Identity",1.0802469135802468,1.3214285714285714,-0.24118165784832457,,,,False,-0.7043045255450576,Medium
General Banter / Agreement Replies,"Citizenship, Dual Citizenship & Niqab Ceremony",1.0802469135802468,1.2608695652173914,-0.18062265163714453,,,,False,-0.5412562264843785,Medium
General Banter / Agreement Replies,Energy Tech (Solar/Wind/Nuclear/Power),1.0802469135802468,1.2121212121212122,-0.13187429854096533,,,,False,-0.363234196899066,Small
General Banter / Agreement Replies,"Animals, Food, Meat Ethics & Environment",1.0802469135802468,1.3,-0.21975308641975322,,,,False,-0.5549355221825568,Medium
General Banter / Agreement Replies,"Racism, Law & Policy Framing",1.0802469135802468,1.4,-0.3197530864197531,,,,False,-0.9419753936449609,Large
General Banter / Agreement Replies,"Gender, Feminism & Relationships",1.0802469135802468,1.4464285714285714,-0.36618165784832457,,,,False,-0.9551330690031071,Large
General Banter / Agreement Replies,Toronto Politics (Rob Ford / Mayor Drama),1.0802469135802468,1.5151515151515151,-0.4349046015712683,,,,False,-1.0343283131727696,Large
General Banter / Agreement Replies,Russia–Ukraine / NATO / Geopolitics,1.0802469135802468,1.346938775510204,-0.2666918619299572,,,,False,-0.6905337437236853,Medium
General Banter / Agreement Replies,Justin Trudeau & Canadian Federal Leadership,1.0802469135802468,1.103448275862069,-0.023201362281822124,,,,False,-0.07386541211693655,Negligible
General Banter / Agreement Replies,"War, Terrorism & Security (Syria/ISIS)",1.0802469135802468,1.2448979591836735,-0.1646510456034267,,,,False,-0.47609012769615355,Small
General Banter / Agreement Replies,Immigration Policy & Legal Process,1.0802469135802468,1.1176470588235294,-0.03740014524328261,,,,False,-0.11820124463741198,Negligible
General Banter / Agreement Replies,"Consumer Prices, Markets & Groceries",1.0802469135802468,1.1176470588235294,-0.03740014524328261,,,,False,-0.11207914780679985,Negligible
General Banter / Agreement Replies,Evidence vs Truth Debate (Kingwell Thread),1.0802469135802468,1.04,0.04024691358024679,,,,False,0.13306430901171185,Negligible
General Banter / Agreement Replies,Refugees & Immigration System,1.0802469135802468,1.1923076923076923,-0.11206077872744546,,,,False,-0.32601208939161735,Small
General Banter / Agreement Replies,Columnist/Political Culture Commentary (Coyne etc.),1.0802469135802468,1.0555555555555556,0.024691358024691246,,,,False,0.08012031055214432,Negligible
General Banter / Agreement Replies,Political Ideology Spectrum & Media Bias,1.0802469135802468,1.3333333333333333,-0.25308641975308643,,,,False,-0.7162684750604911,Medium
General Banter / Agreement Replies,Insults / Ad Hominem Flame Replies,1.0802469135802468,2.066666666666667,-0.98641975308642,,,,False,-2.5189689565883158,Large
General Banter / Agreement Replies,US Politics (Trump/Clinton/Obama),1.0802469135802468,1.5666666666666667,-0.4864197530864198,,,,False,-1.0352502407273132,Large
General Banter / Agreement Replies,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.0802469135802468,1.0526315789473684,0.027615334632878463,,,,False,0.08996058464687498,Negligible
General Banter / Agreement Replies,"Bullying, Civility & Editorial Disputes",1.0802469135802468,1.4375,-0.3572530864197532,,,,False,-1.0134829107663308,Large
General Banter / Agreement Replies,Fascism/Nazism/Confederate Symbols,1.0802469135802468,1.5625,-0.4822530864197532,,,,False,-1.267684559214495,Large
General Banter / Agreement Replies,"Vaccines, Vaccination & Disease Risk",1.0802469135802468,1.3333333333333333,-0.25308641975308643,,,,False,-0.7625087831956422,Medium
Debate About Terms / Argumentation Style,Russia–Ukraine / NATO / Geopolitics,1.3,1.346938775510204,-0.04693877551020398,,,,False,-0.08258768687781072,Negligible
Debate About Terms / Argumentation Style,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.3,1.0526315789473684,0.24736842105263168,,,,False,0.47666297590549883,Small
Canadian Party Politics & Electoral Reform,Russia–Ukraine / NATO / Geopolitics,1.0769230769230769,1.346938775510204,-0.27001569858712715,,,,False,-0.5590478697166982,Medium
Canadian Party Politics & Electoral Reform,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.0769230769230769,1.0526315789473684,0.02429149797570851,,,,False,0.09551057276595692,Negligible
"Parenting, Class & Family Life",Russia–Ukraine / NATO / Geopolitics,1.1714285714285715,1.346938775510204,-0.17551020408163254,,,,False,-0.3237818321584614,Small
"Parenting, Class & Family Life",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1714285714285715,1.0526315789473684,0.11879699248120312,,,,False,0.2738827560573511,Small
Canada Identity / Provinces / General National Talk,Russia–Ukraine / NATO / Geopolitics,1.2222222222222223,1.346938775510204,-0.1247165532879817,,,,False,-0.1897115683867696,Negligible
Canada Identity / Provinces / General National Talk,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.2222222222222223,1.0526315789473684,0.16959064327485396,,,,False,0.26292352518338286,Small
Religion (Islam/Christianity) & Church Issues,Russia–Ukraine / NATO / Geopolitics,1.5858585858585859,1.346938775510204,0.23891981034838183,,,,False,0.396269209074406,Small
Religion (Islam/Christianity) & Church Issues,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.5858585858585859,1.0526315789473684,0.5332270069112175,,,,False,0.923337154337225,Large
"Cities, Transit & Urban Development",Russia–Ukraine / NATO / Geopolitics,1.1290322580645162,1.346938775510204,-0.2179065174456878,,,,False,-0.4628182213358075,Small
"Cities, Transit & Urban Development",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1290322580645162,1.0526315789473684,0.07640067911714787,,,,False,0.2164431369865613,Small
Media & Journalism (Globe and Mail Commentary),Russia–Ukraine / NATO / Geopolitics,1.305263157894737,1.346938775510204,-0.04167561761546712,,,,False,-0.06685796828673916,Negligible
Media & Journalism (Globe and Mail Commentary),Quoted Conversation / Anecdotes (Name-Heavy Thread),1.305263157894737,1.0526315789473684,0.25263157894736854,,,,False,0.4186545596839299,Small
"Police, Guns & Crime",Russia–Ukraine / NATO / Geopolitics,1.2136752136752136,1.346938775510204,-0.13326356183499044,,,,False,-0.24949348545330763,Small
"Police, Guns & Crime",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.2136752136752136,1.0526315789473684,0.16104363472784522,,,,False,0.3274272799002402,Small
Praise/Feedback on Posts and Columns,Russia–Ukraine / NATO / Geopolitics,1.15,1.346938775510204,-0.1969387755102041,,,,False,-0.3459578502763317,Small
Praise/Feedback on Posts and Columns,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.15,1.0526315789473684,0.09736842105263155,,,,False,0.19747974961455894,Negligible
Harper vs Trudeau Election Talk,Russia–Ukraine / NATO / Geopolitics,1.34,1.346938775510204,-0.006938775510203943,,,,False,-0.0117222612524372,Negligible
Harper vs Trudeau Election Talk,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.34,1.0526315789473684,0.2873684210526317,,,,False,0.5101667208888613,Medium
Partisan Competence / Messaging (Liberal vs Conservative),Russia–Ukraine / NATO / Geopolitics,1.125,1.346938775510204,-0.22193877551020402,,,,False,-0.4285289684307812,Small
Partisan Competence / Messaging (Liberal vs Conservative),Quoted Conversation / Anecdotes (Name-Heavy Thread),1.125,1.0526315789473684,0.07236842105263164,,,,False,0.254461573760707,Small
"Oil, Pipelines & Alberta Energy Industry",Russia–Ukraine / NATO / Geopolitics,1.0952380952380953,1.346938775510204,-0.2517006802721087,,,,False,-0.5548147958705063,Medium
"Oil, Pipelines & Alberta Energy Industry",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.0952380952380953,1.0526315789473684,0.04260651629072698,,,,False,0.13208136524505984,Negligible
Personal Encouragement / Health / Small Talk,Russia–Ukraine / NATO / Geopolitics,1.391304347826087,1.346938775510204,0.044365572315882895,,,,False,0.07812780554306481,Negligible
Personal Encouragement / Health / Small Talk,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.391304347826087,1.0526315789473684,0.33867276887871856,,,,False,0.7447642457828575,Medium
Harper-era Conservatism & Government,Russia–Ukraine / NATO / Geopolitics,1.1818181818181819,1.346938775510204,-0.16512059369202214,,,,False,-0.27803216841083533,Small
Harper-era Conservatism & Government,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1818181818181819,1.0526315789473684,0.12918660287081352,,,,False,0.2549204019264469,Small
Climate Change & CO2 Debate,Russia–Ukraine / NATO / Geopolitics,1.1111111111111112,1.346938775510204,-0.23582766439909286,,,,False,-0.553512034845876,Medium
Climate Change & CO2 Debate,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1111111111111112,1.0526315789473684,0.0584795321637428,,,,False,0.19395466610265533,Negligible
"Education: Teachers, Schools & Kids",Russia–Ukraine / NATO / Geopolitics,1.1910112359550562,1.346938775510204,-0.15592753955514782,,,,False,-0.2993573270035043,Small
"Education: Teachers, Schools & Kids",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1910112359550562,1.0526315789473684,0.13837965700768784,,,,False,0.30008661743542214,Small
Marijuana/Drugs/Alcohol Legalization Debate,Russia–Ukraine / NATO / Geopolitics,1.1923076923076923,1.346938775510204,-0.15463108320251173,,,,False,-0.30157518957511775,Small
Marijuana/Drugs/Alcohol Legalization Debate,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.1923076923076923,1.0526315789473684,0.13967611336032393,,,,False,0.4127618081046119,Small
"Canadian Culture, Language & Immigration Identity",Russia–Ukraine / NATO / Geopolitics,1.3214285714285714,1.346938775510204,-0.025510204081632626,,,,False,-0.04793593017550141,Negligible
"Canadian Culture, Language & Immigration Identity",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.3214285714285714,1.0526315789473684,0.26879699248120303,,,,False,0.683842043822688,Medium
"Citizenship, Dual Citizenship & Niqab Ceremony",Russia–Ukraine / NATO / Geopolitics,1.2608695652173914,1.346938775510204,-0.08606921029281267,,,,False,-0.1627724436277673,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.2608695652173914,1.0526315789473684,0.208237986270023,,,,False,0.5719535964885544,Medium
Energy Tech (Solar/Wind/Nuclear/Power),Russia–Ukraine / NATO / Geopolitics,1.2121212121212122,1.346938775510204,-0.13481756338899187,,,,False,-0.24300320835292702,Small
Energy Tech (Solar/Wind/Nuclear/Power),Quoted Conversation / Anecdotes (Name-Heavy Thread),1.2121212121212122,1.0526315789473684,0.1594896331738438,,,,False,0.35124469996246505,Small
"Animals, Food, Meat Ethics & Environment",Russia–Ukraine / NATO / Geopolitics,1.3,1.346938775510204,-0.04693877551020398,,,,False,-0.08363686711458122,Negligible
"Animals, Food, Meat Ethics & Environment",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.3,1.0526315789473684,0.24736842105263168,,,,False,0.4934731444038651,Small
"Racism, Law & Policy Framing",Russia–Ukraine / NATO / Geopolitics,1.4,1.346938775510204,0.05306122448979589,,,,False,0.0973143640905428,Negligible
"Racism, Law & Policy Framing",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.4,1.0526315789473684,0.34736842105263155,,,,False,0.8891358801837471,Large
"Gender, Feminism & Relationships",Russia–Ukraine / NATO / Geopolitics,1.4464285714285714,1.346938775510204,0.09948979591836737,,,,False,0.1814800295774212,Negligible
"Gender, Feminism & Relationships",Quoted Conversation / Anecdotes (Name-Heavy Thread),1.4464285714285714,1.0526315789473684,0.39379699248120303,,,,False,0.8255177618929646,Large
Toronto Politics (Rob Ford / Mayor Drama),Russia–Ukraine / NATO / Geopolitics,1.5151515151515151,1.346938775510204,0.16821273964131112,,,,False,0.26094573474788735,Small
Toronto Politics (Rob Ford / Mayor Drama),Quoted Conversation / Anecdotes (Name-Heavy Thread),1.5151515151515151,1.0526315789473684,0.4625199362041468,,,,False,0.752983834151243,Medium
Russia–Ukraine / NATO / Geopolitics,Justin Trudeau & Canadian Federal Leadership,1.346938775510204,1.103448275862069,0.24349049964813507,,,,False,0.5021254866127696,Medium
Russia–Ukraine / NATO / Geopolitics,"War, Terrorism & Security (Syria/ISIS)",1.346938775510204,1.2448979591836735,0.1020408163265305,,,,False,0.20312940284125694,Small
Russia–Ukraine / NATO / Geopolitics,Immigration Policy & Legal Process,1.346938775510204,1.1176470588235294,0.22929171668667458,,,,False,0.44598075327523823,Small
Russia–Ukraine / NATO / Geopolitics,"Consumer Prices, Markets & Groceries",1.346938775510204,1.1176470588235294,0.22929171668667458,,,,False,0.42209013683623803,Small
